Rk,Team,Date,eFG%,,Opp,Result,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA
880,UTA,2021-12-05,.556,@,CLE,W 109-108,116.9,.111,.533,.577,.556,.100,115.9,.143,.418,.558,.538,.110
881,MIL,2021-11-28,.556,@,IND,W 118-100,120.2,.244,.389,.592,.556,.200,101.9,.174,.489,.505,.478,.130
882,LAC,2021-11-18,.556,@,MEM,L 108-120,112.2,.089,.433,.577,.556,.089,124.6,.063,.271,.608,.599,.052
883,CHI,2021-10-25,.556,@,TOR,W 111-108,116.3,.272,.333,.612,.556,.259,113.2,.241,.361,.588,.554,.193
884,MIN,2022-02-06,.555,,DET,W 118-105,121.9,.231,.396,.589,.555,.187,108.5,.200,.337,.508,.484,.137
885,UTA,2021-12-09,.555,@,PHI,W 118-96,125.3,.264,.440,.581,.555,.187,102.0,.170,.375,.507,.466,.159
886,MIA,2021-11-29,.555,,DEN,L 111-120,122.3,.165,.484,.569,.555,.110,132.2,.284,.473,.721,.703,.216
887,LAL,2021-11-08,.555,,CHO,W 126-123 (OT),111.9,.385,.352,.592,.555,.275,109.2,.283,.424,.552,.505,.232
888,LAL,2022-04-08,.555,,OKC,W 120-101,120.6,.476,.378,.605,.555,.354,101.5,.216,.330,.524,.489,.170
889,LAC,2021-12-22,.555,@,SAC,W 105-89,110.0,.195,.293,.590,.555,.171,93.2,.141,.447,.493,.471,.106
890,OKC,2021-12-06,.555,@,DET,W 114-103,116.2,.366,.305,.599,.555,.280,105.0,.061,.414,.507,.495,.051
891,ORL,2021-11-01,.555,@,MIN,W 115-97,118.4,.366,.524,.604,.555,.293,99.9,.196,.526,.460,.443,.113
892,LAL,2022-03-09,.554,@,HOU,L 130-139 (OT),114.0,.257,.465,.578,.554,.178,121.9,.186,.392,.630,.593,.176
893,MEM,2022-03-08,.554,,NOP,W 132-111,129.2,.238,.436,.592,.554,.198,108.6,.307,.386,.556,.528,.205
894,IND,2022-02-25,.554,,OKC,L 125-129 (OT),113.0,.218,.366,.565,.554,.129,116.6,.238,.307,.578,.550,.178
895,ATL,2022-04-06,.554,,WAS,W 118-103,121.4,.207,.424,.588,.554,.174,106.0,.128,.407,.567,.547,.105
896,DEN,2022-03-18,.554,@,CLE,L 116-119 (OT),112.8,.196,.359,.580,.554,.152,115.7,.265,.378,.544,.520,.173
897,LAC,2021-12-11,.554,,ORL,W 106-104,119.7,.065,.391,.560,.554,.043,117.4,.300,.413,.574,.513,.275
898,WAS,2022-03-12,.554,@,POR,L 118-127,121.1,.325,.410,.622,.554,.313,130.4,.237,.323,.618,.575,.215
899,LAC,2022-02-25,.554,@,LAL,W 105-102,106.5,.229,.313,.575,.554,.157,103.5,.226,.333,.499,.462,.172
900,BRK,2021-12-07,.554,@,DAL,W 102-99,111.8,.157,.313,.575,.554,.120,108.6,.244,.511,.497,.450,.200
901,GSW,2021-10-26,.554,@,OKC,W 106-98,110.0,.217,.482,.583,.554,.169,101.7,.198,.395,.524,.488,.163
902,TOR,2021-10-25,.554,,CHI,L 108-111,113.2,.241,.361,.588,.554,.193,116.3,.272,.333,.612,.556,.259
903,SAS,2021-11-22,.554,,PHO,L 111-115,110.7,.172,.215,.555,.554,.086,114.7,.182,.307,.605,.580,.148
904,UTA,2022-03-25,.554,@,CHO,L 101-107,116.3,.131,.560,.568,.554,.095,123.2,.193,.386,.560,.540,.136
905,OKC,2021-12-08,.554,@,TOR,W 110-109,114.0,.238,.476,.593,.554,.202,113.0,.161,.441,.547,.532,.108
906,POR,2021-10-27,.554,,MEM,W 116-96,119.2,.369,.429,.594,.554,.274,98.7,.198,.521,.460,.453,.094
907,BRK,2021-12-14,.553,,TOR,W 131-129 (OT),121.8,.223,.379,.579,.553,.165,119.9,.181,.495,.569,.543,.143
908,LAL,2022-04-10,.553,@,DEN,W 146-141 (OT),128.7,.500,.457,.637,.553,.447,124.3,.360,.470,.609,.565,.280
909,CHI,2022-03-04,.553,,MIL,L 112-118,108.5,.117,.277,.567,.553,.085,114.3,.375,.352,.575,.545,.250
910,MEM,2022-02-15,.553,@,NOP,W 121-109,125.1,.287,.362,.571,.553,.181,112.7,.227,.295,.563,.523,.193
911,LAC,2021-12-08,.553,,BOS,W 114-111,111.7,.259,.376,.602,.553,.235,108.7,.244,.372,.583,.535,.221
912,BOS,2022-01-08,.553,,NYK,W 99-75,118.5,.224,.382,.593,.553,.197,89.7,.190,.392,.438,.437,.076
913,LAL,2021-10-19,.553,,GSW,L 114-121,101.1,.200,.442,.551,.553,.095,107.3,.323,.419,.570,.516,.269
914,SAC,2022-02-24,.552,,DEN,L 110-128,105.9,.209,.337,.586,.552,.174,123.3,.233,.407,.675,.645,.198
915,PHO,2022-02-16,.552,,HOU,W 124-121,116.8,.419,.279,.609,.552,.337,114.0,.289,.454,.553,.500,.247
916,POR,2022-01-10,.552,,BRK,W 114-108,116.9,.302,.442,.585,.552,.221,110.7,.165,.352,.553,.527,.132
917,TOR,2022-01-02,.552,,NYK,W 120-105,122.1,.349,.395,.605,.552,.291,106.8,.359,.462,.581,.526,.295
918,OKC,2021-12-26,.552,,NOP,W 117-112,113.9,.360,.419,.587,.552,.256,109.0,.298,.436,.527,.468,.255
919,DAL,2021-12-21,.552,,MIN,W 114-102,121.4,.267,.395,.593,.552,.221,108.6,.253,.506,.581,.538,.215
920,LAL,2021-11-28,.552,,DET,W 110-106,108.9,.291,.372,.567,.552,.174,104.9,.213,.371,.544,.500,.191
921,WAS,2021-11-01,.552,@,ATL,L 111-118,118.8,.186,.453,.597,.552,.186,126.3,.349,.410,.616,.536,.349
922,TOR,2021-10-29,.552,,ORL,W 110-109,116.5,.256,.349,.575,.552,.174,115.4,.184,.391,.580,.563,.126
923,GSW,2022-02-01,.552,@,SAS,W 124-120,126.4,.188,.479,.597,.552,.188,122.3,.205,.398,.663,.651,.145
924,BOS,2021-11-12,.552,,MIL,W 122-113 (OT),122.6,.188,.427,.587,.552,.167,113.6,.112,.480,.549,.531,.092
925,GSW,2021-12-14,.552,@,NYK,W 105-96,112.7,.351,.519,.591,.552,.260,103.0,.265,.506,.518,.458,.241
926,CLE,2022-01-10,.552,@,SAC,W 109-108,117.2,.172,.391,.582,.552,.149,116.1,.242,.330,.536,.505,.176
927,WAS,2022-01-03,.552,,CHO,W 124-121,120.6,.356,.437,.616,.552,.322,117.6,.125,.365,.551,.548,.067
928,PHO,2022-01-30,.552,,SAS,W 115-110,117.0,.124,.330,.562,.552,.082,112.0,.080,.370,.531,.515,.070
929,NOP,2022-03-30,.551,@,POR,W 117-107,121.9,.500,.308,.615,.551,.397,111.5,.212,.494,.576,.541,.176
930,PHI,2022-02-27,.551,@,NYK,W 125-109,121.8,.564,.423,.642,.551,.500,106.2,.412,.388,.543,.512,.259
931,PHI,2022-04-10,.551,,DET,W 118-106,122.1,.261,.284,.601,.551,.239,109.7,.349,.410,.553,.524,.229
932,WAS,2022-01-07,.551,@,CHI,L 122-130,118.8,.295,.273,.613,.551,.284,126.6,.231,.363,.648,.610,.209
933,DET,2021-12-08,.551,,WAS,L 116-119 (OT),115.3,.443,.304,.614,.551,.367,118.3,.318,.364,.593,.545,.261
934,DAL,2021-11-27,.551,,WAS,L 114-120,120.2,.247,.427,.578,.551,.180,126.5,.333,.308,.671,.635,.269
935,LAL,2022-01-04,.551,,SAC,W 122-114,124.9,.202,.323,.566,.551,.131,116.7,.217,.410,.627,.602,.169
936,CHI,2022-03-21,.550,,TOR,W 113-99,124.6,.267,.311,.562,.550,.156,109.2,.165,.352,.507,.473,.143
937,MEM,2022-01-26,.550,@,SAS,W 118-110,119.6,.289,.256,.582,.550,.211,111.5,.202,.394,.537,.505,.160
938,BOS,2022-01-23,.550,@,WAS,W 116-87,119.9,.233,.433,.584,.550,.189,89.9,.172,.366,.435,.398,.140
939,IND,2022-01-19,.550,@,LAL,W 111-104,119.5,.167,.333,.575,.550,.133,111.9,.200,.378,.531,.506,.144
940,WAS,2021-12-30,.550,,CLE,W 110-93,116.8,.189,.322,.564,.550,.122,98.7,.277,.337,.499,.470,.181
941,NOP,2021-12-28,.550,,CLE,W 108-104,118.3,.325,.450,.591,.550,.250,113.9,.216,.466,.540,.500,.182
942,CHO,2021-12-08,.550,,PHI,L 106-110,112.1,.263,.363,.594,.550,.225,116.3,.400,.453,.624,.567,.333
943,DEN,2021-12-01,.550,@,ORL,L 103-108,102.6,.263,.425,.577,.550,.188,107.6,.235,.333,.604,.580,.173
944,GSW,2021-11-19,.550,@,DET,W 105-102,115.8,.263,.375,.588,.550,.213,112.5,.375,.525,.547,.488,.300
945,DAL,2021-11-12,.550,@,SAS,W 123-109,121.7,.190,.450,.568,.550,.130,107.8,.238,.357,.587,.565,.167
946,MEM,2021-10-23,.550,@,LAC,W 120-114,125.6,.278,.400,.594,.550,.233,119.3,.172,.394,.535,.500,.152
947,MIL,2022-04-08,.550,@,DET,W 131-101,128.2,.228,.366,.589,.550,.198,98.8,.256,.533,.504,.444,.233
948,OKC,2022-02-25,.550,@,IND,W 129-125 (OT),116.6,.238,.307,.578,.550,.178,113.0,.218,.366,.565,.554,.129
949,ORL,2022-03-13,.549,,PHI,L 114-116 (OT),112.3,.220,.473,.571,.549,.154,114.2,.402,.402,.536,.457,.348
950,CHO,2022-03-05,.549,,SAS,W 123-117,122.0,.319,.462,.593,.549,.253,116.0,.204,.378,.548,.515,.163
951,DEN,2022-02-16,.549,@,GSW,W 117-116,116.5,.231,.396,.584,.549,.187,115.5,.276,.391,.595,.575,.184
952,WAS,2021-12-01,.549,,MIN,W 115-107,119.2,.231,.352,.574,.549,.165,110.9,.295,.420,.538,.483,.250
953,POR,2021-11-09,.549,@,LAC,L 109-117,114.8,.132,.407,.566,.549,.099,123.2,.224,.353,.627,.612,.153
954,IND,2021-11-03,.549,,NYK,W 111-98,117.8,.154,.451,.571,.549,.121,104.0,.310,.276,.496,.443,.241
955,PHI,2021-10-22,.549,,BRK,L 109-114,112.8,.121,.396,.569,.549,.099,118.0,.273,.432,.578,.534,.227
956,PHI,2022-03-25,.549,@,LAC,W 122-97,122.9,.261,.380,.595,.549,.228,97.7,.294,.294,.505,.447,.247
957,GSW,2022-03-08,.549,,LAC,W 112-97,110.6,.141,.370,.573,.549,.120,95.8,.247,.419,.470,.419,.204
958,BRK,2022-02-26,.549,@,MIL,W 126-123,124.5,.359,.370,.591,.549,.272,121.6,.487,.487,.649,.628,.321
959,CHO,2021-12-17,.549,@,POR,L 116-125,116.6,.196,.402,.580,.549,.163,125.7,.212,.553,.673,.641,.188
960,SAC,2021-10-20,.549,@,POR,W 124-121,118.6,.315,.446,.592,.549,.250,115.7,.237,.376,.589,.548,.204
961,CHO,2022-01-25,.549,@,TOR,L 113-125,114.8,.390,.378,.588,.549,.280,127.0,.354,.415,.660,.622,.280
962,MIN,2022-02-24,.548,,MEM,W 119-114,119.0,.269,.452,.572,.548,.183,114.0,.408,.316,.493,.434,.296
963,DET,2022-02-16,.548,@,BOS,W 112-111,117.9,.140,.323,.567,.548,.108,116.8,.234,.416,.654,.630,.182
964,PHO,2021-11-04,.548,,HOU,W 123-111,118.2,.247,.333,.596,.548,.226,106.7,.318,.364,.553,.494,.273
965,LAC,2021-10-25,.548,,POR,W 116-86,103.0,.204,.462,.572,.548,.151,76.4,.212,.435,.463,.424,.165
966,POR,2021-10-20,.548,,SAC,L 121-124,115.7,.237,.376,.589,.548,.204,118.6,.315,.446,.592,.549,.250
967,SAC,2022-02-08,.548,,MIN,L 114-134,108.4,.313,.301,.604,.548,.277,127.4,.163,.423,.601,.587,.115
968,PHO,2021-12-25,.548,,GSW,L 107-116,118.6,.193,.361,.594,.548,.193,128.6,.247,.435,.615,.576,.212
969,CHI,2021-11-17,.548,@,POR,L 107-112,112.6,.241,.349,.583,.548,.193,117.8,.333,.369,.581,.506,.321
970,CHO,2022-01-03,.548,@,WAS,L 121-124,117.6,.125,.365,.551,.548,.067,120.6,.356,.437,.616,.552,.322
971,PHI,2022-01-12,.548,,CHO,L 98-109,102.9,.384,.411,.574,.548,.247,114.5,.090,.382,.589,.573,.079
972,CLE,2022-03-08,.548,@,IND,W 127-124,129.4,.287,.340,.600,.548,.255,126.4,.165,.352,.635,.626,.110
973,OKC,2022-03-26,.548,@,DEN,L 107-113,107.7,.190,.429,.588,.548,.179,113.7,.282,.365,.591,.529,.271
974,DEN,2022-02-12,.548,@,TOR,W 110-109,117.0,.250,.440,.590,.548,.214,116.0,.193,.386,.571,.557,.125
975,NYK,2022-01-28,.548,@,MIL,L 108-123,108.7,.333,.476,.561,.548,.190,123.8,.348,.483,.599,.539,.303
976,GSW,2021-12-13,.548,@,IND,W 102-100,106.7,.167,.357,.566,.548,.119,104.6,.356,.345,.497,.443,.264
977,POR,2021-11-01,.548,@,PHI,L 103-113,113.4,.214,.405,.560,.548,.131,124.4,.193,.434,.627,.596,.169
978,DAL,2022-03-13,.547,@,BOS,W 95-92,101.4,.257,.500,.577,.547,.189,98.2,.216,.420,.477,.426,.193
979,DAL,2022-01-23,.547,,MEM,W 104-91,110.9,.419,.405,.593,.547,.311,97.0,.192,.242,.424,.394,.131
980,PHO,2022-01-11,.547,@,TOR,W 99-95,110.4,.297,.432,.592,.547,.243,105.9,.281,.416,.475,.449,.169
981,POR,2021-12-19,.547,@,MEM,W 105-100,110.0,.378,.432,.608,.547,.324,104.7,.275,.374,.490,.434,.231
982,MIA,2021-11-24,.547,@,MIN,L 101-113,99.8,.392,.568,.582,.547,.270,111.7,.226,.591,.553,.505,.204
983,TOR,2022-03-09,.547,@,SAS,W 119-104,127.1,.329,.353,.611,.547,.306,111.1,.238,.381,.560,.506,.226
984,PHO,2022-03-04,.547,,NYK,W 115-114,116.8,.318,.400,.594,.547,.259,115.8,.349,.337,.575,.541,.244
985,MIL,2022-01-05,.547,,TOR,L 111-117,108.9,.306,.459,.575,.547,.212,114.7,.281,.404,.585,.562,.191
986,MIL,2021-10-25,.547,@,IND,W 119-109,116.3,.365,.376,.603,.547,.306,106.5,.189,.400,.559,.522,.167
987,MEM,2022-02-12,.547,@,CHO,W 125-118,115.2,.344,.344,.566,.547,.208,108.7,.340,.464,.529,.474,.268
988,LAC,2022-01-31,.547,@,IND,L 116-122,117.6,.135,.458,.570,.547,.115,123.7,.126,.305,.608,.600,.084
989,SAC,2021-12-29,.547,,DAL,W 95-94,108.2,.200,.347,.582,.547,.173,107.1,.160,.296,.542,.525,.111
990,UTA,2021-10-31,.547,@,MIL,W 107-95,117.9,.360,.493,.616,.547,.333,104.7,.063,.427,.482,.469,.052
991,WAS,2022-04-06,.547,@,ATL,L 103-118,106.0,.128,.407,.567,.547,.105,121.4,.207,.424,.588,.554,.174
992,LAC,2022-03-22,.547,@,DEN,L 115-127,121.3,.302,.372,.590,.547,.244,134.0,.277,.386,.682,.639,.253
993,GSW,2022-02-14,.547,@,LAC,L 104-119,107.3,.151,.477,.567,.547,.116,122.8,.176,.400,.650,.653,.094
994,MIA,2021-12-31,.547,@,HOU,W 120-110,120.3,.360,.384,.602,.547,.302,110.2,.183,.452,.547,.516,.151
995,PHO,2021-10-22,.547,@,LAL,W 115-105,114.5,.326,.372,.585,.547,.244,104.5,.337,.395,.532,.483,.256
996,HOU,2022-01-09,.546,,MIN,L 123-141,113.4,.289,.443,.563,.546,.175,130.0,.194,.389,.601,.579,.148
997,CHI,2022-03-09,.546,@,DET,W 114-108,115.6,.461,.197,.624,.546,.408,109.5,.207,.378,.603,.579,.159
998,DAL,2022-01-19,.546,,TOR,W 102-98,111.3,.263,.434,.601,.546,.250,107.0,.275,.352,.480,.429,.220
999,MEM,2021-12-04,.546,@,DAL,W 97-90,100.6,.316,.342,.560,.546,.184,93.3,.207,.467,.448,.418,.141
1000,NYK,2022-04-10,.546,,TOR,W 105-94,108.6,.138,.494,.569,.546,.115,97.3,.120,.457,.485,.457,.109
1001,CHO,2022-04-02,.546,@,PHI,L 114-144,108.6,.276,.345,.584,.546,.218,137.2,.241,.494,.748,.730,.195
1002,BRK,2022-03-23,.546,@,MEM,L 120-132,119.2,.310,.287,.607,.546,.287,131.2,.218,.376,.596,.559,.188
1003,IND,2022-01-24,.546,@,NOP,L 113-117,114.6,.287,.529,.577,.546,.207,118.7,.352,.341,.576,.500,.330
1004,IND,2021-12-10,.546,,DAL,W 106-93,122.3,.138,.414,.574,.546,.126,107.3,.143,.345,.521,.488,.131
1005,MIL,2022-03-04,.545,@,CHI,W 118-112,114.3,.375,.352,.575,.545,.250,108.5,.117,.277,.567,.553,.085
1006,POR,2022-02-14,.545,@,MIL,W 122-107,116.9,.192,.434,.568,.545,.141,102.5,.270,.461,.537,.500,.202
1007,WAS,2021-12-08,.545,@,DET,W 119-116 (OT),118.3,.318,.364,.593,.545,.261,115.3,.443,.304,.614,.551,.367
1008,SAS,2021-12-04,.545,@,GSW,W 112-107,116.1,.216,.398,.581,.545,.182,110.9,.233,.433,.539,.517,.156
1009,PHI,2022-01-31,.545,,MEM,W 122-119 (OT),110.8,.150,.310,.572,.545,.130,108.0,.275,.294,.520,.490,.186
1010,SAS,2022-04-10,.545,@,DAL,L 120-130,121.9,.258,.348,.605,.545,.258,132.1,.271,.424,.683,.659,.212
1011,CHO,2022-03-23,.545,,NYK,L 106-121,117.8,.191,.517,.549,.545,.101,134.5,.205,.542,.669,.639,.181
1012,NYK,2022-03-06,.545,@,LAC,W 116-93,120.8,.337,.326,.568,.545,.213,96.9,.250,.386,.476,.438,.182
1013,CHI,2022-01-24,.545,@,OKC,W 111-110,109.8,.213,.438,.570,.545,.157,108.8,.261,.489,.536,.500,.196
1014,NOP,2021-12-17,.545,,MIL,W 116-112 (OT),108.4,.337,.416,.568,.545,.213,104.7,.096,.452,.517,.500,.077
1015,ORL,2021-12-17,.545,,MIA,L 105-115,114.9,.112,.360,.562,.545,.090,125.8,.232,.427,.636,.616,.171
1016,CLE,2021-12-03,.545,@,WAS,W 116-101,121.8,.281,.337,.580,.545,.213,106.1,.232,.378,.559,.524,.183
1017,TOR,2021-11-15,.545,@,POR,L 113-118,122.3,.202,.371,.583,.545,.180,127.7,.171,.439,.669,.659,.122
1018,CLE,2022-04-03,.545,,PHI,L 108-112,113.7,.397,.423,.589,.545,.295,117.9,.525,.388,.569,.481,.438
1019,BOS,2022-01-14,.545,@,PHI,L 99-111,102.3,.231,.397,.576,.545,.179,114.7,.294,.482,.578,.529,.247
1020,UTA,2021-12-31,.545,,MIN,W 120-108,120.1,.526,.372,.625,.545,.449,108.1,.237,.441,.526,.505,.151
1021,POR,2022-03-28,.545,,OKC,L 131-134 (OT),122.6,.116,.446,.556,.545,.080,125.4,.278,.500,.663,.644,.200
1022,NOP,2022-03-06,.545,@,DEN,L 130-138 (OT),117.8,.287,.327,.571,.545,.198,125.0,.494,.379,.651,.598,.391
1023,SAC,2021-12-10,.545,@,CHO,L 123-124,125.3,.168,.406,.567,.545,.129,126.3,.230,.402,.647,.632,.161
1024,CHI,2022-02-03,.544,@,TOR,L 120-127 (OT),112.2,.267,.322,.597,.544,.244,118.7,.168,.319,.523,.487,.150
1025,ORL,2022-01-19,.544,@,PHI,L 110-123,113.5,.178,.389,.567,.544,.133,126.9,.325,.337,.648,.602,.277
1026,NYK,2022-01-06,.544,,BOS,W 108-105,121.6,.167,.400,.559,.544,.111,118.2,.163,.563,.612,.581,.150
1027,IND,2021-12-01,.544,,ATL,L 111-114,115.2,.178,.367,.572,.544,.144,118.3,.140,.384,.624,.605,.116
1028,CLE,2022-03-24,.544,@,TOR,L 104-117,117.0,.278,.380,.586,.544,.228,131.6,.213,.416,.601,.562,.191
1029,PHI,2022-02-12,.544,,CLE,W 103-93,113.8,.266,.278,.584,.544,.215,102.8,.195,.312,.556,.519,.169
1030,HOU,2022-01-28,.544,,POR,L 110-125,110.0,.392,.519,.594,.544,.304,124.9,.247,.481,.696,.673,.198
1031,WAS,2021-11-26,.544,@,OKC,W 101-99,106.3,.190,.367,.590,.544,.190,104.2,.149,.351,.494,.463,.128
1032,IND,2021-10-27,.544,@,TOR,L 100-118,103.0,.215,.367,.578,.544,.177,121.6,.190,.300,.544,.530,.120
1033,MEM,2022-03-26,.544,,MIL,W 127-102,126.6,.225,.363,.566,.544,.157,101.7,.280,.344,.488,.435,.226
1034,BRK,2022-03-16,.544,,DAL,L 111-113,125.3,.165,.286,.569,.544,.132,127.6,.229,.410,.618,.566,.229
1035,GSW,2022-02-10,.544,,NYK,L 114-116,116.0,.187,.495,.579,.544,.165,118.0,.367,.400,.555,.511,.267
1036,DEN,2022-01-21,.544,,MEM,L 118-122,117.3,.253,.352,.583,.544,.209,121.3,.488,.305,.612,.591,.305
1037,NYK,2021-11-30,.544,@,BRK,L 110-112,117.9,.132,.352,.571,.544,.121,120.1,.294,.329,.583,.529,.259
1038,MIN,2021-10-27,.544,@,MIL,W 113-108,113.9,.187,.495,.574,.544,.154,108.9,.221,.537,.518,.484,.168
1039,CLE,2022-03-16,.544,,PHI,L 114-118,122.1,.400,.350,.606,.544,.338,126.4,.354,.405,.646,.595,.304
1040,LAC,2022-01-09,.543,,ATL,W 106-93,115.2,.076,.359,.557,.543,.065,101.1,.244,.333,.538,.494,.205
1041,DET,2022-01-05,.543,@,CHO,L 111-140,108.2,.217,.457,.551,.543,.120,136.5,.358,.519,.747,.741,.247
1042,UTA,2022-01-05,.543,@,DEN,W 115-109,117.6,.196,.446,.575,.543,.163,111.4,.170,.409,.576,.540,.159
1043,LAL,2021-11-21,.543,@,DET,W 121-116,116.2,.293,.337,.582,.543,.228,111.4,.216,.412,.546,.515,.165
1044,IND,2022-04-10,.543,@,BRK,L 126-134,121.3,.183,.442,.561,.543,.125,129.0,.309,.272,.728,.691,.272
1045,MEM,2021-11-28,.543,,SAC,W 128-101,120.5,.192,.375,.567,.543,.144,95.1,.381,.433,.446,.387,.268
1046,LAL,2022-03-13,.543,@,PHO,L 111-140,107.6,.383,.494,.586,.543,.284,135.7,.137,.324,.647,.627,.118
1047,MIA,2022-02-10,.543,@,NOP,W 112-97,120.2,.346,.395,.600,.543,.296,104.1,.188,.482,.527,.488,.165
1048,GSW,2022-01-21,.543,,HOU,W 105-103,106.5,.272,.370,.579,.543,.210,104.5,.225,.393,.527,.483,.191
1049,CLE,2021-12-13,.543,,MIA,W 105-94,116.8,.222,.444,.590,.543,.210,104.6,.106,.471,.528,.524,.059
1050,NOP,2022-04-07,.543,,POR,W 127-94,138.6,.333,.398,.595,.543,.280,102.6,.188,.449,.629,.601,.159
1051,CHO,2022-03-28,.543,,DEN,L 109-113,110.1,.129,.452,.555,.543,.086,114.2,.326,.384,.575,.535,.244
1052,TOR,2021-12-14,.543,@,BRK,L 129-131 (OT),119.9,.181,.495,.569,.543,.143,121.8,.223,.379,.579,.553,.165
1053,LAL,2022-04-01,.543,,NOP,L 111-114,110.7,.378,.329,.580,.543,.268,113.7,.367,.329,.621,.563,.316
1054,NYK,2022-03-25,.543,@,MIA,W 111-103,129.7,.341,.610,.588,.543,.268,120.4,.357,.471,.636,.586,.300
1055,DEN,2022-03-09,.543,@,SAC,W 106-100,106.9,.232,.427,.587,.543,.207,100.8,.212,.400,.538,.518,.141
1056,CLE,2022-01-30,.543,@,DET,L 105-115,115.7,.305,.415,.565,.543,.195,126.7,.275,.286,.564,.516,.231
1057,MEM,2021-12-15,.543,@,POR,W 113-103,114.2,.366,.390,.593,.543,.293,104.1,.341,.463,.546,.470,.317
1058,OKC,2021-11-24,.543,,UTA,L 104-110,107.6,.268,.439,.567,.543,.183,113.8,.233,.547,.580,.541,.198
1059,NYK,2021-11-23,.543,,LAL,W 106-100,107.0,.256,.415,.581,.543,.207,101.0,.330,.396,.480,.434,.231
1060,IND,2022-04-03,.543,,DET,L 117-121,113.5,.202,.404,.572,.543,.160,117.3,.182,.414,.566,.540,.141
1061,HOU,2022-02-25,.543,@,ORL,L 111-119,107.3,.213,.500,.540,.543,.096,115.0,.349,.434,.621,.584,.265
1062,BRK,2022-03-03,.542,,MIA,L 107-113,112.6,.265,.373,.577,.542,.205,118.9,.364,.390,.633,.584,.299
1063,LAC,2021-12-18,.542,@,OKC,L 103-104,109.7,.229,.470,.564,.542,.157,110.8,.109,.337,.539,.533,.065
1064,MIL,2021-11-09,.542,@,PHI,W 118-109,120.6,.221,.411,.566,.542,.158,111.4,.117,.417,.503,.476,.107
1065,HOU,2022-01-19,.542,@,UTA,W 116-111,122.2,.177,.469,.560,.542,.125,117.0,.225,.427,.567,.528,.191
1066,MIL,2022-01-07,.542,@,BRK,W 121-109,125.4,.219,.469,.575,.542,.177,112.9,.217,.293,.541,.489,.207
1067,BRK,2021-11-27,.542,,PHO,L 107-113,106.4,.250,.274,.574,.542,.190,112.4,.228,.413,.558,.516,.196
1068,IND,2021-11-10,.542,@,DEN,L 98-101,109.8,.131,.369,.552,.542,.083,113.2,.238,.357,.544,.500,.202
1069,BRK,2021-10-19,.542,@,MIL,L 104-127,102.1,.274,.381,.552,.542,.155,124.7,.171,.429,.562,.538,.133
1070,MIL,2022-03-19,.541,@,MIN,L 119-138,115.3,.175,.536,.569,.541,.144,133.7,.283,.511,.667,.630,.239
1071,ORL,2022-03-17,.541,,DET,L 120-134,115.0,.216,.309,.565,.541,.155,128.4,.330,.457,.622,.606,.213
1072,MIL,2022-01-19,.541,,MEM,W 126-114,119.0,.227,.381,.591,.541,.216,107.7,.236,.377,.487,.458,.160
1073,IND,2021-11-26,.541,,TOR,W 114-97,122.4,.113,.402,.560,.541,.093,104.2,.247,.337,.491,.455,.180
1074,POR,2022-03-30,.541,,NOP,L 107-117,111.5,.212,.494,.576,.541,.176,121.9,.500,.308,.615,.551,.397
1075,CHI,2022-03-29,.541,@,WAS,W 107-94,116.2,.212,.212,.576,.541,.176,102.1,.215,.329,.543,.519,.152
1076,ATL,2021-11-09,.541,@,UTA,L 98-110,106.5,.118,.412,.548,.541,.071,119.6,.198,.469,.625,.599,.160
1077,DAL,2022-02-02,.541,,OKC,L 114-120 (OT),115.5,.102,.439,.557,.541,.082,121.6,.291,.430,.619,.576,.244
1078,MEM,2022-01-06,.541,,DET,W 118-88,115.0,.194,.327,.555,.541,.122,85.8,.131,.444,.420,.394,.101
1079,MIL,2021-12-04,.541,,MIA,W 124-102,127.2,.204,.510,.581,.541,.184,104.6,.286,.512,.539,.506,.202
1080,BRK,2022-04-05,.541,,HOU,W 118-105,118.7,.314,.430,.603,.541,.291,105.6,.253,.434,.477,.460,.141
1081,MIA,2022-03-11,.541,,CLE,W 117-105,119.4,.314,.407,.598,.541,.279,107.2,.367,.316,.572,.494,.342
1082,NYK,2022-03-04,.541,@,PHO,L 114-115,115.8,.349,.337,.575,.541,.244,116.8,.318,.400,.594,.547,.259
1083,LAL,2021-12-29,.541,@,MEM,L 99-104,103.8,.093,.477,.553,.541,.070,109.0,.341,.353,.532,.471,.282
1084,MIL,2021-12-06,.541,,CLE,W 112-104,111.5,.279,.372,.580,.541,.221,103.6,.222,.511,.526,.472,.211
1085,GSW,2021-11-28,.541,@,LAC,W 105-90,107.5,.256,.465,.549,.541,.140,92.2,.313,.350,.495,.456,.213
1086,UTA,2021-11-24,.541,@,OKC,W 110-104,113.8,.233,.547,.580,.541,.198,107.6,.268,.439,.567,.543,.183
1087,BOS,2021-11-06,.541,@,DAL,L 104-107,112.5,.186,.360,.559,.541,.128,115.7,.179,.500,.636,.609,.154
1088,DET,2022-04-03,.540,@,IND,W 121-117,117.3,.182,.414,.566,.540,.141,113.5,.202,.404,.572,.543,.160
1089,PHO,2022-01-24,.540,,UTA,W 115-109,118.8,.152,.364,.545,.540,.081,112.6,.272,.383,.601,.580,.185
